"","nj","nyc","app_date_d","pre","post","storeid","chain_id","center","crimbox","crime","drugcrime","propertycrime","ged","empgap","white","black","remover","noncomplier_store","balanced","response","response_date_d","daystoresponse","interview","cogroup_comb","cogroup_njnyc","post_cogroup_njnyc","white_cogroup_njnyc","ged_cogroup_njnyc","empgap_cogroup_njnyc","box_white","pre_white","post_white","white_nj","post_remover_ged","post_ged","remover_ged","post_remover_empgap","post_empgap","remover_empgap","post_remover_white","post_remover","remover_white","raerror","retail","num_stores","avg_salesvolume","avg_num_employees","retail_white","retail_post","retail_post_white","percblack","percwhite","tot_crime_rate","nocrimbox","nocrime_box","nocrime_pre","response_white","response_black","response_ged","response_hsd","response_empgap","response_noempgap"
"1",1,0,2015-02-14,1,0,1,2,114,0,1,0,1,1,1,0,1,0,0,1,0,NA,NA,0,90037,157,0,0,157,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1969.28571428571,40.8571428571429,0,0,0,0.0370370373129845,0.90564376115799,7.17683362960815,1,0,0,NA,0,0,NA,0,NA
"2",1,0,2015-05-20,0,1,1,2,114,0,0,0,0,1,1,1,0,0,0,1,0,NA,NA,0,90037,157,157,157,157,157,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,7,1969.28571428571,40.8571428571429,0,0,0,0.0370370373129845,0.90564376115799,7.17683362960815,1,0,0,0,NA,0,NA,0,NA
"3",1,0,2015-02-08,1,0,1,2,114,0,0,0,0,1,0,1,0,0,0,1,0,NA,NA,0,90037,157,0,157,157,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1969.28571428571,40.8571428571429,0,0,0,0.0370370373129845,0.90564376115799,7.17683362960815,1,0,1,0,NA,0,NA,NA,0
"4",1,0,2015-05-11,0,1,1,2,114,0,1,1,0,1,0,0,1,0,0,1,0,NA,NA,0,90037,157,157,0,157,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1969.28571428571,40.8571428571429,0,0,0,0.0370370373129845,0.90564376115799,7.17683362960815,1,0,0,NA,0,0,NA,NA,0
"5",1,0,2015-06-03,0,1,3,3,106,0,0,0,0,1,1,0,1,0,0,0,0,NA,NA,0,3,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,495,1937,7.06464646464647,0,1,0,0.445491254329681,0.247644677758217,69.9030380249023,1,0,0,NA,0,0,NA,0,NA
"6",1,0,2015-06-02,0,1,3,3,106,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,3,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,1,1,1,0.445491254329681,0.247644677758217,69.9030380249023,1,0,0,0,NA,NA,0,NA,0
"7",1,0,2015-05-07,0,1,4,3,127,0,1,0,1,1,1,1,0,0,0,0,0,NA,NA,0,3,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,495,1937,7.06464646464647,1,1,1,0.393112421035767,0.429499685764313,79.9858169555664,1,0,0,0,NA,0,NA,0,NA
"8",1,0,2015-05-07,0,1,5,3,127,0,1,0,1,1,1,1,0,0,0,0,0,NA,NA,0,3,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,495,1937,7.06464646464647,1,1,1,0.105263158679008,0.592529714107513,79.9858169555664,1,0,0,0,NA,0,NA,0,NA
"9",1,0,2015-02-15,1,0,6,3,127,0,0,0,0,0,1,0,1,0,0,0,0,NA,NA,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,0,0,0,0.110820241272449,0.555846393108368,79.9858169555664,1,0,1,NA,0,NA,0,0,NA
"10",1,0,2015-05-07,0,1,6,3,127,0,1,0,1,1,1,1,0,0,0,0,0,NA,NA,0,3,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,495,1937,7.06464646464647,1,1,1,0.110820241272449,0.555846393108368,79.9858169555664,1,0,0,0,NA,0,NA,0,NA
"11",1,0,2015-05-13,0,1,6,3,127,0,0,0,0,1,0,0,1,0,0,0,0,NA,NA,0,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,0,1,0,0.110820241272449,0.555846393108368,79.9858169555664,1,0,0,NA,0,0,NA,NA,0
"12",1,0,2015-05-07,0,1,7,3,127,0,1,0,1,1,1,1,0,0,0,0,0,NA,NA,0,3,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,495,1937,7.06464646464647,1,1,1,0.194476410746574,0.370540857315063,79.9858169555664,1,0,0,0,NA,0,NA,0,NA
"13",1,0,2015-05-11,0,1,8,3,140,0,0,0,0,1,0,0,1,0,0,1,0,NA,NA,0,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,0,1,0,0.0530900023877621,0.347158849239349,21.5774402618408,1,0,0,NA,0,0,NA,NA,0
"14",1,0,2015-02-15,1,0,8,3,140,0,1,1,0,0,0,1,0,0,0,1,0,NA,NA,0,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,1,0,0,0.0530900023877621,0.347158849239349,21.5774402618408,1,0,0,0,NA,NA,0,NA,0
"15",1,0,2015-05-19,0,1,8,3,140,0,1,1,0,1,1,1,0,0,0,1,0,NA,NA,0,3,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,495,1937,7.06464646464647,1,1,1,0.0530900023877621,0.347158849239349,21.5774402618408,1,0,0,0,NA,0,NA,0,NA
"16",1,0,2015-02-20,1,0,8,3,140,0,0,0,0,0,1,0,1,0,0,1,0,NA,NA,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,0,0,0,0.0530900023877621,0.347158849239349,21.5774402618408,1,0,1,NA,0,NA,0,0,NA
"17",1,0,2015-02-19,1,0,9,3,135,0,1,1,0,0,1,0,1,0,0,1,0,NA,NA,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,0,0,0,0.0214855745434761,0.942091286182404,10.0724096298218,1,0,0,NA,0,NA,0,0,NA
"18",1,0,2015-06-01,0,1,9,3,135,0,1,1,0,1,1,1,0,0,0,1,0,NA,NA,0,3,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,495,1937,7.06464646464647,1,1,1,0.0214855745434761,0.942091286182404,10.0724096298218,1,0,0,0,NA,0,NA,0,NA
"19",1,0,2015-05-07,0,1,9,3,135,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,0,1,0,0.0214855745434761,0.942091286182404,10.0724096298218,1,0,0,NA,0,NA,0,NA,0
"20",1,0,2015-02-11,1,0,9,3,135,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,0,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,1,0,0,0.0214855745434761,0.942091286182404,10.0724096298218,1,0,1,0,NA,NA,0,NA,0
"21",1,0,2015-05-15,0,1,10,3,117,0,0,0,0,0,1,0,1,0,0,1,0,NA,NA,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,495,1937,7.06464646464647,0,1,0,0.0216450225561857,0.863945603370667,4.5386905670166,1,0,0,NA,0,NA,0,0,NA
"22",1,0,2015-02-14,1,0,10,3,117,0,1,0,1,1,1,0,1,0,0,1,0,NA,NA,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,0,0,0,0.0216450225561857,0.863945603370667,4.5386905670166,1,0,0,NA,0,0,NA,0,NA
"23",1,0,2015-05-08,0,1,10,3,117,0,1,0,1,1,0,1,0,0,0,1,0,NA,NA,0,3,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,1,1,1,0.0216450225561857,0.863945603370667,4.5386905670166,1,0,0,0,NA,0,NA,NA,0
"24",1,0,2015-02-08,1,0,10,3,117,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,0,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,1,0,0,0.0216450225561857,0.863945603370667,4.5386905670166,1,0,1,0,NA,NA,0,NA,0
"25",1,0,2015-05-12,0,1,11,3,111,0,1,1,0,1,1,0,1,0,0,0,0,NA,NA,0,3,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,495,1937,7.06464646464647,0,1,0,0.126564010977745,0.831087589263916,14.8575830459595,1,0,0,NA,0,0,NA,0,NA
"26",1,0,2015-02-20,1,0,12,3,104,0,0,0,0,1,0,0,1,0,0,1,0,NA,NA,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,0,0,0,0.0543024241924286,0.829573929309845,22.5030288696289,1,0,1,NA,0,0,NA,NA,0
"27",1,0,2015-05-19,0,1,12,3,104,0,1,1,0,0,0,0,1,0,0,1,0,NA,NA,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,0,1,0,0.0543024241924286,0.829573929309845,22.5030288696289,1,0,0,NA,0,NA,0,NA,0
"28",1,0,2015-02-15,1,0,12,3,104,0,1,0,1,1,1,1,0,0,0,1,0,NA,NA,0,3,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,1,0,0,0.0543024241924286,0.829573929309845,22.5030288696289,1,0,0,0,NA,0,NA,0,NA
"29",1,0,2015-05-21,0,1,12,3,104,0,0,0,0,1,1,1,0,0,0,1,0,NA,NA,0,3,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,495,1937,7.06464646464647,1,1,1,0.0543024241924286,0.829573929309845,22.5030288696289,1,0,0,0,NA,0,NA,0,NA
"30",1,0,2015-02-15,1,0,13,3,110,0,0,0,0,1,0,1,0,0,0,1,0,NA,NA,0,3,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,1,0,0,0.036869827657938,0.188111364841461,4.46082925796509,1,0,1,0,NA,0,NA,NA,0
"31",1,0,2015-06-11,0,1,13,3,110,0,1,0,1,1,1,1,0,0,0,1,0,NA,NA,0,3,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,495,1937,7.06464646464647,1,1,1,0.036869827657938,0.188111364841461,4.46082925796509,1,0,0,0,NA,0,NA,0,NA
"32",1,0,2015-02-08,1,0,13,3,110,0,1,1,0,1,1,0,1,0,0,1,0,NA,NA,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,0,0,0,0.036869827657938,0.188111364841461,4.46082925796509,1,0,0,NA,0,0,NA,0,NA
"33",1,0,2015-05-05,0,1,13,3,110,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,0,1,0,0.036869827657938,0.188111364841461,4.46082925796509,1,0,0,NA,0,NA,0,NA,0
"34",1,0,2015-05-29,0,1,14,3,103,0,1,0,1,1,0,0,1,0,0,0,0,NA,NA,0,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,0,1,0,0.283837586641312,0.624601900577545,29.5604820251465,1,0,0,NA,0,0,NA,NA,0
"35",1,0,2015-05-29,0,1,14,3,103,0,0,0,0,1,1,1,0,0,0,0,0,NA,NA,0,3,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,495,1937,7.06464646464647,1,1,1,0.283837586641312,0.624601900577545,29.5604820251465,1,0,0,0,NA,0,NA,0,NA
"36",1,0,2015-05-19,0,1,15,3,104,0,1,1,0,0,0,0,1,0,0,0,0,NA,NA,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,0,1,0,0.0421455949544907,0.950191557407379,24.565486907959,1,0,0,NA,0,NA,0,NA,0
"37",1,0,2015-02-15,1,0,16,3,121,0,1,0,1,1,1,1,0,0,0,0,0,NA,NA,0,3,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,1,0,0,0.160849764943123,0.361153274774551,25.8017196655273,1,0,0,0,NA,0,NA,0,NA
"38",1,0,2015-05-09,0,1,16,3,121,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA,0,3,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,1,1,1,0.160849764943123,0.361153274774551,25.8017196655273,1,0,0,0,NA,0,NA,NA,0
"39",1,0,2015-05-23,0,1,16,3,121,0,1,0,1,0,1,0,1,0,0,0,0,NA,NA,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,495,1937,7.06464646464647,0,1,0,0.160849764943123,0.361153274774551,25.8017196655273,1,0,0,NA,0,NA,0,0,NA
"40",1,0,2015-05-09,0,1,17,3,121,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA,0,3,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,1,1,1,0.0230769235640764,0.674725294113159,25.8017196655273,1,0,0,0,NA,0,NA,NA,0
"41",1,0,2015-05-23,0,1,17,3,121,0,1,0,1,0,1,0,1,0,0,0,0,NA,NA,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,495,1937,7.06464646464647,0,1,0,0.0230769235640764,0.674725294113159,25.8017196655273,1,0,0,NA,0,NA,0,0,NA
"42",1,0,2015-02-15,1,0,17,3,121,0,1,0,1,1,1,1,0,0,0,0,0,NA,NA,0,3,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,1,0,0,0.0230769235640764,0.674725294113159,25.8017196655273,1,0,0,0,NA,0,NA,0,NA
"43",1,0,2015-02-15,1,0,18,3,121,0,1,0,1,1,1,1,0,0,0,0,0,NA,NA,0,3,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,1,0,0,0.15950919687748,0.531989455223083,25.8017196655273,1,0,0,0,NA,0,NA,0,NA
"44",1,0,2015-05-23,0,1,18,3,121,0,1,0,1,0,1,0,1,0,0,0,0,NA,NA,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,495,1937,7.06464646464647,0,1,0,0.15950919687748,0.531989455223083,25.8017196655273,1,0,0,NA,0,NA,0,0,NA
"45",1,0,2015-05-09,0,1,18,3,121,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA,0,3,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,1,1,1,0.15950919687748,0.531989455223083,25.8017196655273,1,0,0,0,NA,0,NA,NA,0
"46",1,0,2015-02-21,1,0,19,3,110,0,1,0,1,1,0,1,0,0,0,1,0,NA,NA,0,3,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,1,0,0,0.0647321417927742,0.696986615657806,6.751868724823,1,0,0,0,NA,0,NA,NA,0
"47",1,0,2015-02-08,1,0,19,3,110,0,0,0,0,0,1,0,1,0,0,1,0,NA,NA,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,0,0,0,0.0647321417927742,0.696986615657806,6.751868724823,1,0,1,NA,0,NA,0,0,NA
"48",1,0,2015-05-05,0,1,19,3,110,0,1,0,1,0,0,1,0,0,0,1,0,NA,NA,0,3,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,1,1,1,0.0647321417927742,0.696986615657806,6.751868724823,1,0,0,0,NA,NA,0,NA,0
"49",1,0,2015-06-11,0,1,19,3,110,0,0,0,0,0,1,0,1,0,0,1,0,NA,NA,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,495,1937,7.06464646464647,0,1,0,0.0647321417927742,0.696986615657806,6.751868724823,1,0,0,NA,0,NA,0,0,NA
"50",1,0,2015-05-21,0,1,20,3,112,0,0,0,0,1,1,0,1,0,0,0,0,NA,NA,0,3,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,495,1937,7.06464646464647,0,1,0,0,0.955844163894653,16.8499813079834,1,0,0,NA,0,0,NA,0,NA
"51",1,0,2015-05-18,0,1,21,3,138,0,0,0,0,0,1,1,0,0,0,1,0,NA,NA,0,3,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,495,1937,7.06464646464647,1,1,1,0.307081818580627,0.388888895511627,60.2452545166016,1,0,0,0,NA,NA,0,0,NA
"52",1,0,2015-02-14,1,0,21,3,138,0,0,0,0,1,1,1,0,0,0,1,0,NA,NA,0,3,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,1,0,0,0.307081818580627,0.388888895511627,60.2452545166016,1,0,1,0,NA,0,NA,0,NA
"53",1,0,2015-05-08,0,1,21,3,138,0,1,1,0,1,0,0,1,0,0,1,0,NA,NA,0,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,0,1,0,0.307081818580627,0.388888895511627,60.2452545166016,1,0,0,NA,0,0,NA,NA,0
"54",1,0,2015-02-18,1,0,21,3,138,0,1,0,1,1,0,0,1,0,0,1,0,NA,NA,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,0,0,0,0.307081818580627,0.388888895511627,60.2452545166016,1,0,0,NA,0,0,NA,NA,0
"55",1,0,2015-02-08,1,0,22,3,101,0,1,0,1,0,0,1,0,0,0,1,0,NA,NA,0,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,1,0,0,0,0.672369122505188,12.3086490631104,1,0,0,0,NA,NA,0,NA,0
"56",1,0,2015-02-14,1,0,22,3,101,0,0,0,0,1,1,0,1,0,0,1,0,NA,NA,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,0,0,0,0,0.672369122505188,12.3086490631104,1,0,1,NA,0,0,NA,0,NA
"57",1,0,2015-05-19,0,1,22,3,101,0,0,0,0,1,1,1,0,0,0,1,0,NA,NA,0,3,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,495,1937,7.06464646464647,1,1,1,0,0.672369122505188,12.3086490631104,1,0,0,0,NA,0,NA,0,NA
"58",1,0,2015-05-09,0,1,22,3,101,0,1,0,1,0,0,0,1,0,0,1,0,NA,NA,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,0,1,0,0,0.672369122505188,12.3086490631104,1,0,0,NA,0,NA,0,NA,0
"59",1,0,2015-05-05,0,1,23,3,122,0,0,0,0,1,1,0,1,0,0,1,0,NA,NA,0,3,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,495,1937,7.06464646464647,0,1,0,0,0.951526880264282,6.83221673965454,1,0,0,NA,0,0,NA,0,NA
"60",1,0,2015-05-27,0,1,23,3,122,0,1,0,1,1,0,1,0,0,0,1,0,NA,NA,0,3,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,1,1,1,0,0.951526880264282,6.83221673965454,1,0,0,0,NA,0,NA,NA,0
"61",1,0,2015-02-26,1,0,23,3,122,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,0,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,1,0,0,0,0.951526880264282,6.83221673965454,1,0,1,0,NA,NA,0,NA,0
"62",1,0,2015-02-15,1,0,23,3,122,0,1,1,0,1,1,0,1,0,0,1,0,NA,NA,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,0,0,0,0,0.951526880264282,6.83221673965454,1,0,0,NA,0,0,NA,0,NA
"63",1,0,2015-05-11,0,1,24,3,140,0,0,0,0,1,0,0,1,0,0,1,0,NA,NA,0,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,0,1,0,0.0987158939242363,0.579454243183136,17.031530380249,1,0,0,NA,0,0,NA,NA,0
"64",1,0,2015-02-15,1,0,24,3,140,0,1,1,0,0,0,1,0,0,0,1,0,NA,NA,0,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,1,0,0,0.0987158939242363,0.579454243183136,17.031530380249,1,0,0,0,NA,NA,0,NA,0
"65",1,0,2015-02-20,1,0,24,3,140,0,0,0,0,0,1,0,1,0,0,1,0,NA,NA,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,0,0,0,0.0987158939242363,0.579454243183136,17.031530380249,1,0,1,NA,0,NA,0,0,NA
"66",1,0,2015-05-19,0,1,24,3,140,0,1,1,0,1,1,1,0,0,0,1,0,NA,NA,0,3,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,495,1937,7.06464646464647,1,1,1,0.0987158939242363,0.579454243183136,17.031530380249,1,0,0,0,NA,0,NA,0,NA
"67",1,0,2015-02-14,1,0,25,3,117,0,1,0,1,1,1,0,1,0,0,1,0,NA,NA,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,0,0,0,0.000657462223898619,0.815910577774048,10.3935203552246,1,0,0,NA,0,0,NA,0,NA
"68",1,0,2015-02-08,1,0,25,3,117,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,0,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,1,0,0,0.000657462223898619,0.815910577774048,10.3935203552246,1,0,1,0,NA,NA,0,NA,0
"69",1,0,2015-05-15,0,1,25,3,117,0,0,0,0,0,1,0,1,0,0,1,0,NA,NA,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,495,1937,7.06464646464647,0,1,0,0.000657462223898619,0.815910577774048,10.3935203552246,1,0,0,NA,0,NA,0,0,NA
"70",1,0,2015-05-08,0,1,25,3,117,0,1,0,1,1,0,1,0,0,0,1,0,NA,NA,0,3,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,1,1,1,0.000657462223898619,0.815910577774048,10.3935203552246,1,0,0,0,NA,0,NA,NA,0
"71",1,0,2015-02-14,1,0,26,3,116,0,1,0,1,0,1,0,1,0,0,0,0,NA,NA,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,0,0,0,0.0146471373736858,0.972703039646149,22.6537208557129,1,0,0,NA,0,NA,0,0,NA
"72",1,0,2015-02-11,1,0,26,3,116,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA,0,3,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,1,0,0,0.0146471373736858,0.972703039646149,22.6537208557129,1,0,1,0,NA,0,NA,NA,0
"73",1,0,2015-05-27,0,1,26,3,116,0,1,0,1,1,0,1,0,0,0,0,0,NA,NA,0,3,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,1,1,1,0.0146471373736858,0.972703039646149,22.6537208557129,1,0,0,0,NA,0,NA,NA,0
"74",1,0,2015-05-22,0,1,27,3,131,0,0,0,0,0,1,1,0,0,0,0,0,NA,NA,0,3,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,495,1937,7.06464646464647,1,1,1,0.482733279466629,0.416605442762375,48.4739685058594,1,0,0,0,NA,NA,0,0,NA
"75",1,0,2015-02-08,1,0,27,3,131,0,0,0,0,0,1,1,0,0,0,0,0,NA,NA,0,3,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,1,0,0,0.482733279466629,0.416605442762375,48.4739685058594,1,0,1,0,NA,NA,0,0,NA
"76",1,0,2015-05-18,0,1,27,3,131,0,1,0,1,1,0,0,1,0,0,0,0,NA,NA,0,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,0,1,0,0.482733279466629,0.416605442762375,48.4739685058594,1,0,0,NA,0,0,NA,NA,0
"77",1,0,2015-02-15,1,0,28,3,110,0,0,0,0,1,1,0,1,0,0,1,0,NA,NA,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,0,0,0,0,0.693798422813416,13.0465593338013,1,0,1,NA,0,0,NA,0,NA
"78",1,0,2015-06-11,0,1,28,3,110,0,1,0,1,1,1,0,1,0,0,1,0,NA,NA,0,3,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,495,1937,7.06464646464647,0,1,0,0,0.693798422813416,13.0465593338013,1,0,0,NA,0,0,NA,0,NA
"79",1,0,2015-05-05,0,1,28,3,110,0,0,0,0,1,0,1,0,0,0,1,0,NA,NA,0,3,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,1,1,1,0,0.693798422813416,13.0465593338013,1,0,0,0,NA,0,NA,NA,0
"80",1,0,2015-02-08,1,0,28,3,110,0,1,1,0,1,0,1,0,0,0,1,0,NA,NA,0,3,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,1,0,0,0,0.693798422813416,13.0465593338013,1,0,0,0,NA,0,NA,NA,0
"81",1,0,2015-02-11,1,0,29,3,116,0,0,0,0,1,0,1,0,0,0,1,0,NA,NA,0,3,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,1,0,0,0,1,14.173882484436,1,0,1,0,NA,0,NA,NA,0
"82",1,0,2015-05-27,0,1,29,3,116,0,1,0,1,1,0,1,0,0,0,1,0,NA,NA,0,3,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,1,1,1,0,1,14.173882484436,1,0,0,0,NA,0,NA,NA,0
"83",1,0,2015-02-14,1,0,29,3,116,0,1,0,1,0,1,0,1,0,0,1,0,NA,NA,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.06464646464647,0,0,0,0,1,14.173882484436,1,0,0,NA,0,NA,0,0,NA
"84",1,0,2015-05-07,0,1,29,3,116,0,0,0,0,1,1,0,1,0,0,1,0,NA,NA,0,3,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,495,1937,7.06464646464647,0,1,0,0,1,14.173882484436,1,0,0,NA,0,0,NA,0,NA
